id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401760711_98288,401760711_12,401760711,12,141,Liberty,Conference USA,16,Boise State,Boise State,Liberty,Mountain West,20,4,"{""minutes"": 14, ""seconds"": 35}",1,0,away 25,85,3.0,5.0,7,False,Run,Mock Run play #141,0.6271549586157571,2025-12-10T01:12:19.000Z
401760711_98289,401760711_12,401760711,12,142,Boise State,Mountain West,41,Liberty,Boise State,Liberty,Conference USA,0,4,"{""minutes"": 11, ""seconds"": 49}",2,3,home 66,14,,,10,False,Pass,Mock Pass play #142,-0.5166634855442345,2025-12-16T00:19:56.000Z
401760711_98290,401760711_12,401760711,12,143,Boise State,Mountain West,11,Liberty,Boise State,Liberty,Conference USA,0,4,"{""minutes"": 4, ""seconds"": 51}",2,0,home 41,84,,,0,False,Punt,Mock Punt play #143,0.5386921461249019,2025-11-09T08:44:19.000Z
401760711_98291,401760711_13,401760711,13,144,Boise State,Mountain West,7,Liberty,Boise State,Liberty,Conference USA,8,4,"{""minutes"": 5, ""seconds"": 50}",2,0,home 11,76,,,0,False,Field Goal,Mock Field Goal play #144,-0.357594255093362,2025-11-12T20:12:23.000Z
401760711_98292,401760711_13,401760711,13,145,Liberty,Conference USA,18,Boise State,Boise State,Liberty,Mountain West,5,4,"{""minutes"": 5, ""seconds"": 27}",3,0,away 22,32,3.0,11.0,-7,False,Run,Mock Run play #145,-0.2256261014755802,2025-12-15T22:17:05.000Z
401760711_98293,401760711_13,401760711,13,146,Liberty,Conference USA,10,Boise State,Boise State,Liberty,Mountain West,5,4,"{""minutes"": 1, ""seconds"": 46}",1,2,away 95,78,2.0,7.0,0,False,Pass,Mock Pass play #146,1.3162506315450015,2025-11-19T05:01:32.000Z
401760711_98294,401760711_13,401760711,13,147,Boise State,Mountain West,15,Liberty,Boise State,Liberty,Conference USA,0,4,"{""minutes"": 1, ""seconds"": 6}",1,0,home 36,13,1.0,6.0,-8,False,Run,Mock Run play #147,0.2913529437453451,2025-12-06T01:29:06.000Z
401760711_98295,401760711_13,401760711,13,148,Liberty,Conference USA,0,Boise State,Boise State,Liberty,Mountain West,14,4,"{""minutes"": 14, ""seconds"": 36}",1,2,away 51,68,1.0,4.0,-4,False,Run,Mock Run play #148,-0.4865490906421396,2025-11-23T02:14:23.000Z
401760711_98296,401760711_13,401760711,13,149,Liberty,Conference USA,42,Boise State,Boise State,Liberty,Mountain West,23,4,"{""minutes"": 10, ""seconds"": 4}",1,1,away 92,63,1.0,10.0,3,False,Pass,Mock Pass play #149,0.0029913553686149418,2025-12-21T17:22:57.000Z
401760712_98297,401760712_1,401760712,1,0,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,21,1,"{""minutes"": 11, ""seconds"": 57}",2,0,home 70,76,2.0,8.0,7,False,Run,Mock Run play #0,-1.1013868284456545,2025-11-22T06:06:06.000Z
401760712_98298,401760712_1,401760712,1,1,James Madison,Sun Belt,28,Florida,James Madison,Florida,SEC,8,1,"{""minutes"": 3, ""seconds"": 11}",1,3,home 90,90,2.0,7.0,5,False,Pass,Mock Pass play #1,0.265990949095272,2025-11-03T11:35:27.000Z
401760712_98299,401760712_1,401760712,1,2,Florida,SEC,15,James Madison,James Madison,Florida,Sun Belt,20,1,"{""minutes"": 14, ""seconds"": 19}",2,2,away 7,22,3.0,6.0,-1,False,Pass,Mock Pass play #2,0.6081000860148037,2025-12-18T17:42:18.000Z
401760712_98300,401760712_1,401760712,1,3,Florida,SEC,31,James Madison,James Madison,Florida,Sun Belt,49,1,"{""minutes"": 13, ""seconds"": 56}",3,0,away 74,91,,,0,False,Punt,Mock Punt play #3,0.05760408423631927,2025-11-02T14:36:49.000Z
401760712_98301,401760712_1,401760712,1,4,James Madison,Sun Belt,8,Florida,James Madison,Florida,SEC,18,1,"{""minutes"": 15, ""seconds"": 58}",2,2,home 72,49,2.0,6.0,-1,False,Pass,Mock Pass play #4,0.15808838001972692,2025-12-16T00:32:16.000Z
401760712_98302,401760712_1,401760712,1,5,James Madison,Sun Belt,15,Florida,James Madison,Florida,SEC,34,1,"{""minutes"": 5, ""seconds"": 40}",3,0,home 71,58,1.0,6.0,-12,False,Run,Mock Run play #5,-0.2584744063142541,2025-11-12T09:33:34.000Z
401760712_98303,401760712_1,401760712,1,6,Florida,SEC,25,James Madison,James Madison,Florida,Sun Belt,23,1,"{""minutes"": 13, ""seconds"": 30}",1,0,away 75,72,2.0,7.0,9,False,Pass,Mock Pass play #6,0.22929957515427948,2025-12-20T21:16:10.000Z
401760712_98304,401760712_1,401760712,1,7,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,13,1,"{""minutes"": 6, ""seconds"": 49}",3,0,home 3,4,4.0,10.0,12,False,Run,Mock Run play #7,1.1936864925246202,2025-12-05T12:48:42.000Z
401760712_98305,401760712_1,401760712,1,8,James Madison,Sun Belt,46,Florida,James Madison,Florida,SEC,26,1,"{""minutes"": 15, ""seconds"": 4}",1,2,home 38,74,1.0,10.0,0,False,Run,Mock Run play #8,-0.34952908933943355,2025-11-15T00:30:18.000Z
401760712_98306,401760712_1,401760712,1,9,Florida,SEC,25,James Madison,James Madison,Florida,Sun Belt,29,1,"{""minutes"": 15, ""seconds"": 34}",1,2,away 15,37,3.0,9.0,5,False,Pass,Mock Pass play #9,-0.15684052999319606,2025-12-12T04:49:44.000Z
401760712_98307,401760712_1,401760712,1,10,Florida,SEC,65,James Madison,James Madison,Florida,Sun Belt,28,1,"{""minutes"": 11, ""seconds"": 15}",1,3,away 7,77,1.0,4.0,-2,False,Pass,Mock Pass play #10,0.7712098362241833,2025-12-03T15:41:12.000Z
401760712_98308,401760712_1,401760712,1,11,Florida,SEC,32,James Madison,James Madison,Florida,Sun Belt,17,1,"{""minutes"": 12, ""seconds"": 9}",1,2,away 86,90,2.0,7.0,-2,False,Pass,Mock Pass play #11,0.046253415751960895,2025-11-14T20:46:19.000Z
401760712_98309,401760712_2,401760712,2,12,Florida,SEC,1,James Madison,James Madison,Florida,Sun Belt,23,1,"{""minutes"": 11, ""seconds"": 56}",1,0,away 11,79,2.0,3.0,1,False,Pass,Mock Pass play #12,0.28984045498939426,2025-11-17T19:04:10.000Z
401760712_98310,401760712_2,401760712,2,13,James Madison,Sun Belt,35,Florida,James Madison,Florida,SEC,0,1,"{""minutes"": 12, ""seconds"": 34}",0,3,home 62,62,,,0,False,Kneel,Mock Kneel play #13,0.3547982554510907,2025-11-23T05:02:31.000Z
401760712_98311,401760712_2,401760712,2,14,Florida,SEC,31,James Madison,James Madison,Florida,Sun Belt,24,1,"{""minutes"": 15, ""seconds"": 17}",0,0,away 91,57,,,0,False,Punt,Mock Punt play #14,0.32903147833487933,2025-12-16T01:19:19.000Z
401760712_98312,401760712_2,401760712,2,15,James Madison,Sun Belt,32,Florida,James Madison,Florida,SEC,34,1,"{""minutes"": 14, ""seconds"": 24}",3,2,home 78,3,2.0,3.0,2,False,Run,Mock Run play #15,0.2609100667295766,2025-12-12T00:49:33.000Z
401760712_98313,401760712_2,401760712,2,16,James Madison,Sun Belt,7,Florida,James Madison,Florida,SEC,12,1,"{""minutes"": 9, ""seconds"": 22}",0,3,home 70,45,1.0,6.0,13,False,Pass,Mock Pass play #16,-0.4890210570727148,2025-11-06T09:48:33.000Z
401760712_98314,401760712_2,401760712,2,17,James Madison,Sun Belt,22,Florida,James Madison,Florida,SEC,16,1,"{""minutes"": 5, ""seconds"": 40}",2,1,home 95,64,4.0,7.0,4,False,Pass,Mock Pass play #17,-0.09939542130488045,2025-11-22T15:18:58.000Z
401760712_98315,401760712_2,401760712,2,18,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,32,1,"{""minutes"": 2, ""seconds"": 33}",0,3,home 86,84,2.0,11.0,-6,False,Run,Mock Run play #18,0.28903695357610104,2025-11-22T22:42:21.000Z
401760712_98316,401760712_2,401760712,2,19,James Madison,Sun Belt,6,Florida,James Madison,Florida,SEC,4,1,"{""minutes"": 9, ""seconds"": 37}",1,3,home 27,12,,,0,False,Field Goal,Mock Field Goal play #19,0.04204374194476308,2025-11-01T08:06:31.000Z
401760712_98317,401760712_2,401760712,2,20,James Madison,Sun Belt,7,Florida,James Madison,Florida,SEC,39,1,"{""minutes"": 15, ""seconds"": 37}",1,2,home 65,68,2.0,15.0,8,False,Pass,Mock Pass play #20,-0.4470410988124053,2025-11-22T07:42:28.000Z
401760712_98318,401760712_2,401760712,2,21,James Madison,Sun Belt,49,Florida,James Madison,Florida,SEC,15,1,"{""minutes"": 12, ""seconds"": 13}",2,3,home 67,21,4.0,6.0,-4,False,Pass,Mock Pass play #21,-0.7633301027422993,2025-12-11T14:34:20.000Z
401760712_98319,401760712_2,401760712,2,22,James Madison,Sun Belt,19,Florida,James Madison,Florida,SEC,25,1,"{""minutes"": 4, ""seconds"": 16}",0,1,home 3,12,,,5,False,Run,Mock Run play #22,0.1979856193120987,2025-12-20T21:14:40.000Z
401760712_98320,401760712_2,401760712,2,23,James Madison,Sun Belt,17,Florida,James Madison,Florida,SEC,11,1,"{""minutes"": 10, ""seconds"": 2}",2,2,home 11,92,,,-2,False,Pass,Mock Pass play #23,-0.21176790647509813,2025-12-20T20:21:33.000Z
401760712_98321,401760712_3,401760712,3,24,James Madison,Sun Belt,13,Florida,James Madison,Florida,SEC,6,1,"{""minutes"": 11, ""seconds"": 7}",2,0,home 39,45,,,1,False,Run,Mock Run play #24,-0.5388963163280921,2025-11-10T09:14:46.000Z
401760712_98322,401760712_3,401760712,3,25,James Madison,Sun Belt,3,Florida,James Madison,Florida,SEC,14,1,"{""minutes"": 10, ""seconds"": 9}",3,0,home 47,65,4.0,5.0,8,False,Pass,Mock Pass play #25,-0.3044640445310996,2025-11-07T03:12:53.000Z
401760712_98323,401760712_3,401760712,3,26,James Madison,Sun Belt,18,Florida,James Madison,Florida,SEC,9,1,"{""minutes"": 5, ""seconds"": 21}",1,2,home 50,47,3.0,6.0,18,False,Pass,Mock Pass play #26,-0.06062877155573145,2025-12-15T19:56:49.000Z
401760712_98324,401760712_3,401760712,3,27,Florida,SEC,20,James Madison,James Madison,Florida,Sun Belt,48,1,"{""minutes"": 8, ""seconds"": 20}",1,2,away 91,76,1.0,1.0,3,False,Pass,Mock Pass play #27,0.35314316977717136,2025-12-05T09:12:37.000Z
401760712_98325,401760712_3,401760712,3,28,James Madison,Sun Belt,19,Florida,James Madison,Florida,SEC,9,1,"{""minutes"": 8, ""seconds"": 52}",2,2,home 87,47,2.0,11.0,-13,False,Run,Mock Run play #28,-1.0346480032463514,2025-11-12T21:19:08.000Z
401760712_98326,401760712_3,401760712,3,29,Florida,SEC,22,James Madison,James Madison,Florida,Sun Belt,16,1,"{""minutes"": 4, ""seconds"": 33}",0,2,away 84,26,2.0,5.0,7,False,Pass,Mock Pass play #29,0.2760214388312993,2025-11-23T12:07:09.000Z
401760712_98327,401760712_3,401760712,3,30,Florida,SEC,56,James Madison,James Madison,Florida,Sun Belt,47,1,"{""minutes"": 14, ""seconds"": 24}",2,0,away 29,49,1.0,9.0,16,False,Run,Mock Run play #30,-0.15869571415391914,2025-12-20T17:55:15.000Z
401760712_98328,401760712_3,401760712,3,31,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,0,1,"{""minutes"": 13, ""seconds"": 34}",2,2,home 82,4,1.0,6.0,-3,False,Pass,Mock Pass play #31,-1.020028245538507,2025-12-08T06:07:45.000Z
401760712_98329,401760712_3,401760712,3,32,Florida,SEC,55,James Madison,James Madison,Florida,Sun Belt,30,1,"{""minutes"": 4, ""seconds"": 26}",3,1,away 59,92,2.0,7.0,0,False,Pass,Mock Pass play #32,0.06037602586675841,2025-11-09T22:46:25.000Z
401760712_98330,401760712_3,401760712,3,33,Florida,SEC,33,James Madison,James Madison,Florida,Sun Belt,0,1,"{""minutes"": 2, ""seconds"": 7}",0,0,away 87,96,,,4,False,Run,Mock Run play #33,-0.23110112601903143,2025-12-21T14:06:42.000Z
401760712_98331,401760712_3,401760712,3,34,James Madison,Sun Belt,8,Florida,James Madison,Florida,SEC,67,1,"{""minutes"": 2, ""seconds"": 19}",3,3,home 46,20,2.0,11.0,17,False,Run,Mock Run play #34,0.06945822528603894,2025-11-20T08:00:33.000Z
401760712_98332,401760712_3,401760712,3,35,Florida,SEC,21,James Madison,James Madison,Florida,Sun Belt,45,1,"{""minutes"": 14, ""seconds"": 58}",3,2,away 65,60,2.0,1.0,-2,False,Run,Mock Run play #35,0.4884565801016221,2025-12-17T08:09:33.000Z
401760712_98333,401760712_4,401760712,4,36,Florida,SEC,0,James Madison,James Madison,Florida,Sun Belt,15,2,"{""minutes"": 15, ""seconds"": 16}",2,1,away 97,17,,,0,False,Punt,Mock Punt play #36,0.8725167940569398,2025-12-14T21:01:26.000Z
401760712_98334,401760712_4,401760712,4,37,Florida,SEC,30,James Madison,James Madison,Florida,Sun Belt,36,2,"{""minutes"": 6, ""seconds"": 38}",2,3,away 74,10,4.0,4.0,0,False,Pass,Mock Pass play #37,0.09062559194202947,2025-12-14T12:39:08.000Z
401760712_98335,401760712_4,401760712,4,38,James Madison,Sun Belt,38,Florida,James Madison,Florida,SEC,29,2,"{""minutes"": 13, ""seconds"": 23}",1,1,home 67,7,2.0,11.0,3,False,Run,Mock Run play #38,0.3664053115247815,2025-11-22T04:42:42.000Z
401760712_98336,401760712_4,401760712,4,39,Florida,SEC,20,James Madison,James Madison,Florida,Sun Belt,1,2,"{""minutes"": 8, ""seconds"": 14}",3,0,away 5,81,2.0,5.0,9,False,Pass,Mock Pass play #39,0.07189666500987868,2025-11-06T21:25:29.000Z
401760712_98337,401760712_4,401760712,4,40,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,0,2,"{""minutes"": 3, ""seconds"": 27}",1,2,home 60,90,,,0,False,Kickoff,Mock Kickoff play #40,-0.5068056744645909,2025-12-01T11:53:38.000Z
401760712_98338,401760712_4,401760712,4,41,James Madison,Sun Belt,39,Florida,James Madison,Florida,SEC,27,2,"{""minutes"": 13, ""seconds"": 13}",0,2,home 95,85,,,0,False,Timeout,Mock Timeout play #41,0.6426623982811245,2025-12-14T21:57:34.000Z
401760712_98339,401760712_4,401760712,4,42,James Madison,Sun Belt,24,Florida,James Madison,Florida,SEC,16,2,"{""minutes"": 5, ""seconds"": 38}",0,2,home 34,4,,,-3,False,Pass,Mock Pass play #42,-0.06844035002013309,2025-11-22T01:38:08.000Z
401760712_98340,401760712_4,401760712,4,43,James Madison,Sun Belt,50,Florida,James Madison,Florida,SEC,18,2,"{""minutes"": 7, ""seconds"": 37}",3,1,home 69,79,,,13,False,Pass,Mock Pass play #43,0.3894278163882732,2025-11-05T19:27:35.000Z
401760712_98341,401760712_4,401760712,4,44,Florida,SEC,14,James Madison,James Madison,Florida,Sun Belt,45,2,"{""minutes"": 9, ""seconds"": 4}",0,1,away 83,81,2.0,10.0,0,False,Run,Mock Run play #44,0.26217369242268085,2025-11-13T03:21:28.000Z
401760712_98342,401760712_4,401760712,4,45,James Madison,Sun Belt,38,Florida,James Madison,Florida,SEC,17,2,"{""minutes"": 15, ""seconds"": 56}",3,3,home 97,79,2.0,13.0,15,False,Run,Mock Run play #45,-0.4766735356846769,2025-11-14T08:32:52.000Z
401760712_98343,401760712_4,401760712,4,46,Florida,SEC,5,James Madison,James Madison,Florida,Sun Belt,25,2,"{""minutes"": 1, ""seconds"": 39}",3,3,away 73,4,2.0,1.0,-16,False,Pass,Mock Pass play #46,-0.3837459981296199,2025-11-22T13:07:24.000Z
401760712_98344,401760712_4,401760712,4,47,Florida,SEC,56,James Madison,James Madison,Florida,Sun Belt,30,2,"{""minutes"": 11, ""seconds"": 10}",3,0,away 77,60,2.0,8.0,-17,False,Run,Mock Run play #47,-0.053485736239678235,2025-11-21T03:15:12.000Z
401760712_98345,401760712_5,401760712,5,48,James Madison,Sun Belt,26,Florida,James Madison,Florida,SEC,10,2,"{""minutes"": 14, ""seconds"": 18}",0,3,home 60,27,3.0,5.0,-3,False,Run,Mock Run play #48,-0.14897830983252433,2025-12-10T11:53:32.000Z
401760712_98346,401760712_5,401760712,5,49,James Madison,Sun Belt,23,Florida,James Madison,Florida,SEC,37,2,"{""minutes"": 8, ""seconds"": 52}",1,0,home 49,63,,,0,False,Punt,Mock Punt play #49,0.36206647067872966,2025-11-21T15:04:33.000Z
401760712_98347,401760712_5,401760712,5,50,James Madison,Sun Belt,12,Florida,James Madison,Florida,SEC,21,2,"{""minutes"": 7, ""seconds"": 42}",3,0,home 60,46,1.0,6.0,-2,False,Run,Mock Run play #50,0.4676938681644413,2025-11-06T21:18:26.000Z
401760712_98348,401760712_5,401760712,5,51,Florida,SEC,13,James Madison,James Madison,Florida,Sun Belt,32,2,"{""minutes"": 15, ""seconds"": 14}",1,1,away 11,87,2.0,9.0,-9,False,Pass,Mock Pass play #51,-0.612051748489738,2025-12-22T19:20:52.000Z
401760712_98349,401760712_5,401760712,5,52,Florida,SEC,26,James Madison,James Madison,Florida,Sun Belt,24,2,"{""minutes"": 12, ""seconds"": 52}",2,0,away 1,56,,,-6,False,Run,Mock Run play #52,-0.16010072826658714,2025-11-13T11:23:09.000Z
401760712_98350,401760712_5,401760712,5,53,James Madison,Sun Belt,26,Florida,James Madison,Florida,SEC,24,2,"{""minutes"": 10, ""seconds"": 25}",3,1,home 32,55,,,0,False,Timeout,Mock Timeout play #53,-0.5504117493220504,2025-12-15T20:21:29.000Z
401760712_98351,401760712_5,401760712,5,54,Florida,SEC,8,James Madison,James Madison,Florida,Sun Belt,0,2,"{""minutes"": 11, ""seconds"": 29}",2,1,away 91,38,2.0,1.0,9,False,Run,Mock Run play #54,-0.065689245807943,2025-11-06T04:01:28.000Z
401760712_98352,401760712_5,401760712,5,55,Florida,SEC,19,James Madison,James Madison,Florida,Sun Belt,0,2,"{""minutes"": 10, ""seconds"": 30}",2,1,away 36,10,,,0,False,Kneel,Mock Kneel play #55,0.26977040826794113,2025-11-03T16:16:45.000Z
401760712_98353,401760712_5,401760712,5,56,Florida,SEC,9,James Madison,James Madison,Florida,Sun Belt,17,2,"{""minutes"": 8, ""seconds"": 1}",0,0,away 74,85,1.0,10.0,0,False,Run,Mock Run play #56,0.19566923526817373,2025-11-20T03:52:36.000Z
401760712_98354,401760712_5,401760712,5,57,Florida,SEC,0,James Madison,James Madison,Florida,Sun Belt,16,2,"{""minutes"": 15, ""seconds"": 30}",0,1,away 62,16,2.0,10.0,-7,False,Pass,Mock Pass play #57,0.13325926449141745,2025-11-18T12:37:12.000Z
401760712_98355,401760712_5,401760712,5,58,Florida,SEC,20,James Madison,James Madison,Florida,Sun Belt,14,2,"{""minutes"": 3, ""seconds"": 29}",1,3,away 62,79,,,0,False,Punt,Mock Punt play #58,-0.24934309446441616,2025-11-21T16:21:52.000Z
401760712_98356,401760712_5,401760712,5,59,James Madison,Sun Belt,3,Florida,James Madison,Florida,SEC,19,2,"{""minutes"": 1, ""seconds"": 40}",3,0,home 83,94,,,-6,False,Run,Mock Run play #59,1.2063699846701537,2025-12-14T20:12:34.000Z
401760712_98357,401760712_6,401760712,6,60,James Madison,Sun Belt,30,Florida,James Madison,Florida,SEC,32,2,"{""minutes"": 15, ""seconds"": 6}",1,3,home 19,58,2.0,12.0,-7,False,Run,Mock Run play #60,0.47875242108778804,2025-11-15T20:32:42.000Z
401760712_98358,401760712_6,401760712,6,61,James Madison,Sun Belt,11,Florida,James Madison,Florida,SEC,2,2,"{""minutes"": 12, ""seconds"": 6}",3,1,home 36,10,,,0,False,Kneel,Mock Kneel play #61,-0.22278740755108428,2025-12-06T20:45:08.000Z
401760712_98359,401760712_6,401760712,6,62,Florida,SEC,31,James Madison,James Madison,Florida,Sun Belt,16,2,"{""minutes"": 10, ""seconds"": 40}",0,1,away 79,42,,,0,False,Kickoff,Mock Kickoff play #62,-0.5298275876527463,2025-11-13T19:15:33.000Z
401760712_98360,401760712_6,401760712,6,63,Florida,SEC,39,James Madison,James Madison,Florida,Sun Belt,16,2,"{""minutes"": 4, ""seconds"": 52}",0,2,away 83,93,2.0,9.0,7,False,Run,Mock Run play #63,0.5312320116595278,2025-12-03T12:01:18.000Z
401760712_98361,401760712_6,401760712,6,64,James Madison,Sun Belt,35,Florida,James Madison,Florida,SEC,21,2,"{""minutes"": 6, ""seconds"": 15}",0,1,home 27,86,2.0,3.0,6,False,Run,Mock Run play #64,0.5920662586153748,2025-12-05T08:49:30.000Z
401760712_98362,401760712_6,401760712,6,65,Florida,SEC,16,James Madison,James Madison,Florida,Sun Belt,17,2,"{""minutes"": 13, ""seconds"": 56}",0,2,away 48,89,,,0,False,Kneel,Mock Kneel play #65,0.4551184897667974,2025-12-11T22:35:01.000Z
401760712_98363,401760712_6,401760712,6,66,Florida,SEC,47,James Madison,James Madison,Florida,Sun Belt,13,2,"{""minutes"": 15, ""seconds"": 58}",2,2,away 84,32,,,2,False,Pass,Mock Pass play #66,0.24862572463713917,2025-11-04T06:20:25.000Z
401760712_98364,401760712_6,401760712,6,67,James Madison,Sun Belt,17,Florida,James Madison,Florida,SEC,20,2,"{""minutes"": 8, ""seconds"": 56}",2,2,home 94,50,4.0,5.0,-1,False,Run,Mock Run play #67,0.33858848260557955,2025-11-05T05:05:42.000Z
401760712_98365,401760712_6,401760712,6,68,Florida,SEC,26,James Madison,James Madison,Florida,Sun Belt,0,2,"{""minutes"": 5, ""seconds"": 5}",2,3,away 72,95,2.0,1.0,1,False,Run,Mock Run play #68,0.05237690407689985,2025-11-03T08:33:24.000Z
401760712_98366,401760712_6,401760712,6,69,Florida,SEC,32,James Madison,James Madison,Florida,Sun Belt,13,2,"{""minutes"": 7, ""seconds"": 11}",0,0,away 81,35,2.0,9.0,9,False,Pass,Mock Pass play #69,0.4586826446494848,2025-11-06T18:32:49.000Z
401760712_98367,401760712_6,401760712,6,70,James Madison,Sun Belt,23,Florida,James Madison,Florida,SEC,12,2,"{""minutes"": 11, ""seconds"": 32}",0,1,home 48,68,4.0,10.0,-14,False,Pass,Mock Pass play #70,-0.5817003851517999,2025-12-21T04:36:44.000Z
401760712_98368,401760712_6,401760712,6,71,Florida,SEC,42,James Madison,James Madison,Florida,Sun Belt,39,2,"{""minutes"": 13, ""seconds"": 12}",0,0,away 63,32,2.0,6.0,9,False,Pass,Mock Pass play #71,0.7332552567975419,2025-11-23T08:09:41.000Z
401760712_98369,401760712_7,401760712,7,72,James Madison,Sun Belt,14,Florida,James Madison,Florida,SEC,33,2,"{""minutes"": 14, ""seconds"": 24}",0,2,home 18,38,,,4,False,Pass,Mock Pass play #72,-0.1403917047336028,2025-11-20T21:48:50.000Z
401760712_98370,401760712_7,401760712,7,73,James Madison,Sun Belt,5,Florida,James Madison,Florida,SEC,13,2,"{""minutes"": 11, ""seconds"": 54}",1,3,home 89,44,,,0,False,Kneel,Mock Kneel play #73,0.3879558980797743,2025-11-05T08:46:30.000Z
401760712_98371,401760712_7,401760712,7,74,James Madison,Sun Belt,24,Florida,James Madison,Florida,SEC,25,2,"{""minutes"": 13, ""seconds"": 23}",2,3,home 75,57,1.0,6.0,-7,False,Run,Mock Run play #74,0.44048505667265053,2025-12-01T04:37:08.000Z
401760712_98372,401760712_7,401760712,7,75,Florida,SEC,36,James Madison,James Madison,Florida,Sun Belt,17,2,"{""minutes"": 8, ""seconds"": 16}",2,2,away 65,42,,,0,False,Punt,Mock Punt play #75,0.3266930094634637,2025-12-13T17:25:35.000Z
401760712_98373,401760712_7,401760712,7,76,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,31,2,"{""minutes"": 2, ""seconds"": 34}",1,2,home 5,93,4.0,11.0,-4,False,Pass,Mock Pass play #76,-0.09055076523769777,2025-12-14T18:52:00.000Z
401760712_98374,401760712_7,401760712,7,77,James Madison,Sun Belt,23,Florida,James Madison,Florida,SEC,10,2,"{""minutes"": 2, ""seconds"": 36}",1,0,home 21,21,,,0,False,Timeout,Mock Timeout play #77,-0.185938570766296,2025-11-01T05:36:24.000Z
401760712_98375,401760712_7,401760712,7,78,James Madison,Sun Belt,39,Florida,James Madison,Florida,SEC,0,2,"{""minutes"": 1, ""seconds"": 58}",0,0,home 37,52,1.0,4.0,3,False,Run,Mock Run play #78,-0.16504347567554742,2025-12-16T12:54:41.000Z
401760712_98376,401760712_7,401760712,7,79,James Madison,Sun Belt,25,Florida,James Madison,Florida,SEC,14,2,"{""minutes"": 13, ""seconds"": 58}",1,3,home 47,91,3.0,12.0,5,False,Run,Mock Run play #79,-0.005338579188620704,2025-11-20T09:42:12.000Z
401760712_98377,401760712_7,401760712,7,80,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,28,2,"{""minutes"": 13, ""seconds"": 55}",1,3,home 12,27,,,1,False,Run,Mock Run play #80,-0.6867393851781245,2025-12-01T11:30:41.000Z
401760712_98378,401760712_7,401760712,7,81,Florida,SEC,25,James Madison,James Madison,Florida,Sun Belt,14,2,"{""minutes"": 9, ""seconds"": 25}",3,3,away 12,66,1.0,11.0,-3,False,Run,Mock Run play #81,0.10929538306295865,2025-11-13T20:57:38.000Z
401760712_98379,401760712_7,401760712,7,82,Florida,SEC,0,James Madison,James Madison,Florida,Sun Belt,35,2,"{""minutes"": 8, ""seconds"": 20}",1,0,away 41,65,1.0,10.0,-9,False,Pass,Mock Pass play #82,-0.3034483655822824,2025-12-14T08:08:09.000Z
401760712_98380,401760712_7,401760712,7,83,Florida,SEC,38,James Madison,James Madison,Florida,Sun Belt,0,2,"{""minutes"": 11, ""seconds"": 35}",2,1,away 70,33,1.0,10.0,0,False,Run,Mock Run play #83,-0.37264218841325164,2025-11-10T08:50:28.000Z
401760712_98381,401760712_8,401760712,8,84,Florida,SEC,35,James Madison,James Madison,Florida,Sun Belt,13,2,"{""minutes"": 7, ""seconds"": 53}",1,0,away 82,55,3.0,14.0,-2,False,Pass,Mock Pass play #84,0.16551031833962743,2025-11-08T18:56:38.000Z
401760712_98382,401760712_8,401760712,8,85,James Madison,Sun Belt,0,Florida,James Madison,Florida,SEC,13,2,"{""minutes"": 6, ""seconds"": 59}",1,3,home 69,60,,,0,False,Punt,Mock Punt play #85,-0.42022579643876706,2025-11-03T15:20:43.000Z
401760712_98383,401760712_8,401760712,8,86,Florida,SEC,0,James Madison,James Madison,Florida,Sun Belt,30,3,"{""minutes"": 7, ""seconds"": 32}",2,2,away 10,22,3.0,11.0,-6,False,Pass,Mock Pass play #86,0.41652546323711176,2025-12-02T07:39:24.000Z
401760712_98384,401760712_8,401760712,8,87,Florida,SEC,14,James Madison,James Madison,Florida,Sun Belt,4,3,"{""minutes"": 7, ""seconds"": 44}",1,2,away 52,26,2.0,6.0,10,False,Run,Mock Run play #87,0.2690604861130208,2025-11-16T00:23:52.000Z
401760712_98385,401760712_8,401760712,8,88,Florida,SEC,25,James Madison,James Madison,Florida,Sun Belt,0,3,"{""minutes"": 3, ""seconds"": 13}",3,2,away 14,80,4.0,9.0,-9,False,Pass,Mock Pass play #88,0.07806305745738773,2025-12-02T01:04:06.000Z
401760712_98386,401760712_8,401760712,8,89,James Madison,Sun Belt,52,Florida,James Madison,Florida,SEC,13,3,"{""minutes"": 7, ""seconds"": 35}",0,0,home 56,50,1.0,7.0,5,False,Pass,Mock Pass play #89,-0.16659997395037807,2025-12-20T06:10:15.000Z
401760712_98387,401760712_8,401760712,8,90,James Madison,Sun Belt,23,Florida,James Madison,Florida,SEC,20,3,"{""minutes"": 9, ""seconds"": 45}",2,0,home 55,42,,,0,False,Punt,Mock Punt play #90,0.22079132288932712,2025-11-03T01:50:10.000Z
